cellid,enodebid,physcellid,time_timestamp,localcellid,eutrancellid1,eutrancellid2,eutrancellid3,avg_dlrsrp_s,avg_dlrsrq_s,avg_longitude,avg_latitude,avg_dlearfcn,avg_dlrsrp_d1,avg_dlrsrq_d1,avg_dlrsrp_d2,avg_dlrsrq_d2,avg_dlrsrp_d3,avg_dlrsrq_d3,avg_dlcqi,avg_ta
0,23882,408,00:33.0,0,6344706,,,-103,-12,81.699565,7.729118,1725,-112.5,-19.3,,,,,11.5,3
2,21456,189,00:36.0,2,5766145,6107925,,-106,-14.5,81.698915,7.585672,1725,-107,-15.5,-113,-20,,,5,40
0,25766,114,00:04.0,0,6563586,,,-110.3,-14.2,80.596286,9.361861,1725,-115.2,-18.5,,,,,8.5,14
81,27394,229,01:36.0,81,6050129,6050168,,-102,-12,79.734634,8.050115,525,-107.5,-15.8,-112.5,-20,,,9.5,8.5
10,20303,212,00:06.0,10,5232396,,,-97,-12.8,81.728513,7.687082,1725,-104.8,-19,,,,,7.5,7.5
2,21456,189,00:18.0,2,5492736,,,-82.5,-13,81.711977,7.608686,1725,-86.5,-15.5,,,,,11.5,0.5
10,20425,341,01:26.0,10,6339605,,,-109.7,-12.3,81.614018,7.776794,1725,-113.3,-18,,,,,8,12
0,23882,408,01:09.0,0,6113793,5155860,,-88,-13,81.697985,7.728688,1725,-89,-12.5,-95,-20,,,8,2
2,26650,296,00:20.0,2,5284884,,,-101.5,-13.9,79.87012,7.268921,1725,-105.9,-17.3,,,,,9.8,6.2
12,20649,131,00:32.0,12,5410836,,,-109,-13.5,80.12521,7.271145,1725,-114,-18,,,,,6,29
1,24586,445,01:24.0,1,5228288,6903838,6130690,-113,-17,81.537959,7.9147,1725,-111,-13.5,-115,-17.5,-115,-18,5,15
12,20393,259,01:55.0,12,5337366,,,-100.4,-12.5,80.496482,8.752536,1725,-105.6,-16.4,,,,,9.3,2.5
1,20402,161,01:55.0,1,5196810,5196830,6581526,-99,-15.5,81.828771,7.417421,1725,-97.5,-15.5,-99.5,-17.3,-102,-19.5,6,9
1,23113,430,01:59.0,1,5799445,,,-106.8,-11.4,80.006481,9.730304,1725,-114,-17.6,,,,,9.5,27.7
11,20424,126,01:56.0,11,5228575,,,-104,-12.5,81.560835,7.915845,1725,-107,-15,,,,,,6
32,20104,200,00:30.0,32,5133056,5146636,,-100,-10.5,79.879987,6.899707,1725,-106,-16.5,-108,-19.5,,,11,4
20,23417,229,01:51.0,20,5927682,5310997,,-108,-15.5,80.184471,9.803728,1725,-115,-20,-118,-20,,,,18
1,20125,28,00:34.0,1,7051521,,,-89,-10.5,79.853231,6.918429,1725,-98,-19,,,,,,3
3,20646,274,01:46.0,3,5207583,,,-92.3,-11.8,79.940114,6.993659,1725,-99.7,-17.8,,,,,7.5,9
1,21193,169,00:20.0,1,5121281,,,-77,-12.5,79.856119,6.895893,1725,-78,-10,,,,,8,1
32,20104,200,00:09.0,32,5146625,,,-92,-13,79.880609,6.899557,1725,-98,-17,,,,,8,4
22,20193,90,00:30.0,22,5169410,,,-94,-14.5,79.893264,7.063083,1725,-98,-16.5,,,,,9,6
0,23520,180,01:59.0,0,5779202,,,-104,-18,79.912556,7.147163,1725,-104,-17.5,,,,,2,16
0,20126,193,01:34.0,0,5134338,4294967295,4294967295,-93,-13,79.84482,6.93617,1725,-95,-16.5,-102,-20,-102,-20,10,0
0,20697,339,00:06.0,0,5285890,,,-91.5,-14.3,79.950156,7.175253,1725,-93.6,-15.9,,,,,10,5.1
2,24586,446,01:40.0,2,6127104,6155521,,-100,-19,81.512804,7.930921,1725,-97,-17.5,-99,-19.3,,,,43
11,21115,401,01:50.0,11,5197077,5405471,,-98,-13,80.404558,8.329732,1725,-103,-14.5,-103,-18.5,,,,12
2,23694,223,01:41.0,2,6065686,5882132,5882112,-92,-14,79.969197,7.003697,1725,-93,-13.5,-98,-17,-98,-17,6,3
2,24586,446,01:57.0,2,5766932,6130690,5766913,-110,-17.5,81.53548,7.919718,1725,-114,-19.5,-115,-20,-116,-20,,9
2,23113,208,01:44.0,2,5317378,,,-111.5,-17,79.978468,9.730321,1725,-114.5,-17,,,,,6,21.5
11,20424,126,00:50.0,11,6130689,,,-108.7,-13.3,81.553166,7.902458,1725,-112.2,-16.4,,,,,6.5,20
21,21686,349,00:46.0,21,5321216,,,-103,-12.8,80.213757,7.421848,1725,-106.3,-16.8,,,,,9,6
2,20212,440,01:51.0,2,5164055,5171200,,-103,-11.5,79.873308,6.875344,1725,-104,-13.5,-110,-20,,,9,3
2,20212,440,01:40.0,2,5164055,5171200,,-105,-14.5,79.872774,6.877479,1725,-110,-20,-111,-20,,,9,3
1,20056,15,00:19.0,1,5509378,5257238,5257218,-102,-15.5,79.843465,6.933028,1725,-104,-14.5,-105,-16.5,-107,-19,10,4
21,21705,178,01:44.0,21,5556480,,,-93.3,-12.2,80.650418,7.873776,1725,-99.4,-17.9,,,,,6.4,3
10,24045,95,01:02.0,10,6155550,6155521,6155540,-99,-11.5,81.502633,7.945238,1725,-105,-16.5,-106,-18,-128,-20,9,5
3,25629,346,01:31.0,3,5227264,5904641,,-110,-13.5,80.31264,8.196147,1725,-111,-15,-114,-18,,,,41
132,24235,282,01:47.0,,5563012,,,-113,-13,,,41090,-115,-14.5,,,,,7,7
1,21193,169,00:39.0,1,5121281,,,-77,-11.5,79.856033,6.896103,1725,-84,-13.5,,,,,8,1
1,25629,115,01:05.0,1,5227294,,,-104,-13.3,80.315772,8.16508,1725,-115,-20,,,,,5,12.5
10,23079,269,00:28.0,10,5623562,6453013,,-111,-16,80.555732,7.954575,1725,-110,-15,-114,-18.5,,,4,85
11,21115,401,00:29.0,11,5405452,,,-78,-15,80.410276,8.332594,1725,-80,-17.5,,,,,6,1
0,20418,222,01:31.0,0,5227028,,,-95.3,-12.4,80.597028,8.040566,1725,-100.5,-16.3,,,,,7.5,2
0,20015,150,00:42.0,0,5233410,7051521,5120788,-88,-13.5,79.851933,6.913892,1725,-89,-14,-91,-15.5,-92,-17,6,1
2,20424,128,01:11.0,2,5228308,6294016,,-110,-11,81.553532,7.919461,1725,-115.5,-16.8,-116.5,-18,,,12,16
3,25629,346,01:33.0,3,5901826,,,-109.9,-13.9,80.312283,8.181228,1725,-112,-16.6,,,,,6,25.6
80,27107,89,01:24.0,80,5334894,,,-103.3,-11.9,81.273848,8.446604,525,-110.2,-17.4,,,,,8,12.8
32,20104,200,00:41.0,32,5147904,5146636,7048468,-97,-11.5,79.879849,6.901312,1725,-99,-13,-102,-16.5,-107,-20,,
2,20819,246,01:32.0,2,5329665,,,-88,-14.5,79.888826,7.297543,1725,-87,-14,,,,,,2
0,23550,52,01:10.0,0,6503444,5328417,,-117,-17,80.560648,7.804866,1725,-119,-19,-120,-16.5,,,3,67
12,20300,259,00:00.0,12,5196832,5196822,6581526,-108,-15.5,81.825319,7.416151,1725,-109,-16.5,-110,-17.5,-111,-18.5,,4
3,20646,274,01:25.0,3,5207583,5302048,,-109,-13,79.93397,6.98844,1725,-116,-18,-116,-17.5,,,,
1,25629,115,01:21.0,1,5227294,,,-109,-13.7,80.316052,8.16654,1725,-113.3,-17.8,,,,,5,18
3,25629,346,00:30.0,3,5227264,5904641,,-109,-14,80.312635,8.196088,1725,-112,-15,-113,-17.5,,,,41
1,20477,281,01:56.0,1,6150669,7051521,5160980,-110,-20,79.859342,6.923931,1725,-106,-18.5,-107,-18.5,-108,-20,4,8
0,23882,408,00:03.0,0,5820426,,,-101,-12.9,81.70127,7.728269,1725,-106.5,-18.1,,,,,9.5,6.4
91,27394,230,00:02.0,91,4294967295,6025296,,-116,-13.5,79.735728,8.046576,525,-120,-17,-121,-18,,,,
1,23113,430,00:27.0,1,5995029,4294967295,,-109.5,-15,80.00071,9.74629,1725,-112,-17.5,-112,-18,,,7,19
2,20424,128,00:11.0,2,5228547,,,-104,-11.8,81.55744,7.921875,1725,-109.2,-15.5,,,,,9.9,12.3
2,20424,128,00:28.0,2,5228547,,,-102.2,-11.8,81.55219,7.921478,1725,-107.5,-16,,,,,9.5,16.6
0,25629,116,00:50.0,0,5901826,,,-101.8,-13.4,80.317836,8.175948,1725,-106.8,-17.9,,,,,4,15.7
1,25629,115,00:07.0,1,6561024,,,-111,-13.4,80.326751,8.165377,1725,-114.1,-16.9,,,,,7,24.5
0,25629,116,00:17.0,0,5901825,,,-109,-11,80.336191,8.174104,1725,-116,-18.5,,,,,6,37
3,21585,112,00:11.0,3,4294967295,4294967295,4294967295,-117,-20,80.122976,7.127294,1725,-114,-18,-118,-20,-120,-20,,22
1,24091,392,01:33.0,1,6167296,6564610,7164949,-96,-17,80.013182,9.665816,1725,-98,-19,-99,-19.5,-99,-20,5,2
3,20634,234,01:50.0,3,5282304,,,-107.2,-13.1,80.019495,7.219297,1725,-110.8,-15.1,,,,,6.2,11.2
83,27352,42,00:36.0,83,5625946,6561106,,-110,-12,80.283247,8.169798,525,-115,-17,-123,-20,,,7,31
1,26939,105,01:05.0,1,5223434,5779978,5226754,-112,-17.5,,,1725,-110,-17.5,-112,-19,-113,-20,,11
12,20254,386,00:55.0,12,5185056,5185046,,-121,-14.5,79.892388,6.990329,1725,-121,-14,-124,-17.5,,,6,1
1,23925,386,01:37.0,1,5912833,,,-106,-16.5,81.344042,7.552344,1725,-103,-13,,,,,,10
2,23694,223,00:05.0,2,6065686,5882114,5882370,-94,-14.5,79.965618,7.001274,1725,-95,-14,-98,-15,-101,-19,5,7
0,23520,180,00:31.0,0,5305876,5779222,,-113,-16.5,79.912063,7.14685,1725,-115,-16.5,-117,-17,,,,
3,21585,112,01:57.0,3,5525770,,,-106,-15.5,80.127048,7.130392,1725,-107,-16.5,,,,,9,17
0,25629,116,01:17.0,0,6561025,,,-97.4,-11.8,80.317119,8.170664,1725,-103.2,-16.8,,,,,8.1,9.9
3,25629,346,00:19.0,3,6561026,,,-103,-10.5,80.313113,8.191481,1725,-109,-16.5,,,,,,31
1,25629,115,01:48.0,1,6561026,,,-95.1,-11.8,80.311708,8.167683,1725,-99.9,-16.9,,,,,5.5,4
1,24091,392,01:45.0,1,6167296,,,-86.4,-14,80.012625,9.667205,1725,-91,-17.8,,,,,10.6,0.6
20,20438,337,01:12.0,20,5232129,,,-118,-14.5,81.693586,7.710313,1725,-117,-13.5,,,,,,1
0,20697,339,00:14.0,0,5298453,,,-90,-14.5,79.951631,7.172689,1725,-92.5,-14.9,,,,,8.8,5.5
81,27252,413,01:57.0,81,6976603,6976602,6976592,-95,-13.5,81.805278,7.363427,525,-98,-15.5,-98,-16.5,-100,-18,,1
1,26939,105,01:33.0,1,5223434,5223701,,-102,-14,81.853138,7.232924,1725,-104,-15,-108,-18.5,,,6,10
11,20769,98,01:09.0,11,6167298,5312770,,-97,-16.5,80.010341,9.668512,1725,-95,-14.5,-96,-16,,,,
12,20254,386,00:40.0,12,5185056,5185046,,-117,-12.5,79.892388,6.990329,1725,-117,-13.5,-126,-19,,,7,1
0,24641,274,01:51.0,0,5207820,5207830,5291787,-104,-14,80.09306,7.136926,1725,-105,-18,-105,-18.5,-105,-18.5,7,3
21,21115,400,00:48.0,21,5405451,,,-102,-11.8,80.404686,8.335978,1725,-107.7,-19,,,,,8,10
3,21118,57,01:27.0,3,6548993,,,-115,-16.5,80.831685,8.547751,1725,-118,-19.5,,,,,,21
2,20424,128,01:20.0,2,6294016,5228575,,-106,-14.3,81.553968,7.917809,1725,-108.5,-15.5,-110.5,-18.5,,,6,13
1,24829,238,01:08.0,1,7175171,,,-106.5,-16.3,81.030362,7.626467,1725,-108.8,-18.8,,,,,11.5,30.3
1,21653,176,01:31.0,1,7164928,,,-91,-9.5,80.010686,9.66942,1725,-97.5,-17.5,,,,,7,2
32,20104,200,01:11.0,32,5586435,5144843,5504513,-111,-16.5,79.877485,6.898912,1725,-114,-16,-114,-16,-114,-16.5,,8
0,25629,116,00:33.0,0,5901826,,,-109.7,-12.7,80.318837,8.170532,1725,-117.7,-19.3,,,,,7,14
0,25629,116,00:16.0,0,5901826,5901825,,-108.7,-12,80.32069,8.178871,1725,-113.7,-17.7,-113.7,-17.3,,,7,18.5
1,21611,149,01:59.0,1,5770497,,,-113.5,-14.5,79.972682,7.137385,1725,-114,-17.5,,,,,7.5,16.5
0,22928,366,01:46.0,0,5603586,,,-118,-19,80.492539,8.313578,1725,-117,-18,,,,,,50
1,21193,169,00:48.0,1,5121795,5425408,,-86,-11.5,79.855993,6.896355,1725,-89,-16,-92,-16.5,,,10,2
22,20193,90,01:57.0,22,5169410,,,-90,-13,79.893445,7.066584,1725,-95.7,-17.7,,,,,8.3,5
22,20193,90,01:17.0,22,5169410,5289728,,-91,-14.5,79.894494,7.064204,1725,-91,-16.5,-95,-18.5,,,5,7
30,20303,327,00:03.0,30,5197569,6124034,,-87,-14.8,81.725472,7.686787,1725,-87,-14.4,-92,-19,,,8.5,4
10,20303,212,00:52.0,10,5232396,5231637,,-89,-13.5,81.725884,7.688902,1725,-95,-18,-97,-19,,,11,3
0,25766,114,01:09.0,0,5545473,,,-111.5,-16.8,80.584697,9.38045,1725,-115,-19.3,,,,,,42.5
0,20253,280,01:48.0,0,5205249,5205278,,-81,-11,79.863311,6.87024,1725,-87.3,-17,-88.3,-18,,,9.5,1.5
10,23079,269,00:49.0,10,5908244,5788674,5878528,-111,-18.5,80.533549,8.010113,1725,-112,-17,-112,-18.5,-113,-18,5,105
2,26650,296,00:15.0,2,5284884,,,-100.2,-13.1,79.870472,7.26899,1725,-105.8,-17,,,,,8,5.7
2,21879,299,01:55.0,2,5791233,,,-118.3,-17.5,80.225184,8.186012,1725,-119,-17.6,,,,,4.5,41.7
12,20649,131,01:14.0,12,6576128,5286176,,-95,-10,80.134294,7.281452,1725,-101,-17,-104,-20,,,7,31
11,21115,401,00:07.0,11,5609217,,,-100,-14,80.398997,8.335295,1725,-106,-18.5,,,,,7,18
11,21115,401,00:58.0,11,5492168,,,-98,-14,80.398922,8.337377,1725,-100,-16,,,,,,
22,21115,127,01:13.0,22,5405472,5197076,,-109,-13.5,80.409115,8.334242,1725,-110,-14.5,-115,-19,,,6,4
2,23694,223,01:20.0,2,5301762,6322433,6065686,-110,-19,79.965097,7.000424,1725,-111,-19.5,-112,-20,-112,-20,6,11
12,20254,386,01:01.0,12,6350081,6925570,6350080,-86,-12.5,79.890373,6.985605,1725,-87,-14,-92,-19,-92,-19,,
1,24604,65,00:36.0,1,6298624,,,-100.7,-16.1,80.666969,8.281859,1725,-105.2,-18.3,,,,,5,47
11,20015,123,01:02.0,11,5123842,,,-81.5,-11.1,79.851534,6.910871,1725,-87.7,-17,,,,,10.8,1
1,23113,430,00:53.0,1,4294967295,,,-107,-15,80.004843,9.74343,1725,-111,-18,,,,,6,19
2,23113,208,01:56.0,2,5317397,,,-90,-12,79.972411,9.731318,1725,-97,-19,,,,,6,24
11,20424,126,01:00.0,11,5228575,5228546,,-105,-13,81.560589,7.916366,1725,-108,-16.5,-111,-16,,,,6
1,24091,392,00:57.0,1,6167296,,,-93.4,-14.7,80.012812,9.667412,1725,-97.6,-17.2,,,,,10.8,0.6
3,21585,112,00:56.0,3,4294967295,4294967295,5525790,-118,-18,80.120578,7.134008,1725,-114,-15.5,-115,-16.5,-118,-18,,23
0,25629,116,00:15.0,0,6561025,,,-95,-13.2,80.32193,8.166946,1725,-97.7,-14.5,,,,,7,22
1,25629,115,00:38.0,1,5227274,,,-105,-12,80.311331,8.162438,1725,-109,-16.5,,,,,7,10
0,25629,116,01:56.0,0,6561025,5227294,,-108,-15,80.322552,8.167106,1725,-110,-17,-115,-20,,,6,17
0,20559,114,00:58.0,0,5207041,,,-104,-13.5,79.875293,6.978696,1725,-106,-18,,,,,5,3
20,20303,211,01:08.0,20,5197568,5232384,6109974,-106,-14.5,81.730308,7.687805,1725,-110,-18.5,-112,-20,-113,-20,,10
30,20303,327,01:15.0,30,5197569,,,-86.8,-13.5,81.724759,7.68701,1725,-90.2,-15.8,,,,,8.2,4.4
2,21456,189,00:23.0,2,6565378,,,-107,-13.5,81.683675,7.592308,1725,-110,-15.5,,,,,6,52
2,21456,189,00:35.0,2,5492736,,,-88,-11,81.712204,7.60868,1725,-95,-17.8,,,,,,0
2,21456,189,01:46.0,2,5231638,6107925,,-108,-14,81.668584,7.609179,1725,-114,-19,-114,-19.5,,,6,52
1,25629,115,00:18.0,1,5227274,,,-106,-11.5,80.320511,8.163046,1725,-112,-16.5,,,,,8,11
0,20559,114,00:27.0,0,5263124,,,-70,-12,79.875445,6.97638,1725,-76,-17.5,,,,,11,0
0,26991,285,00:20.0,0,7127810,,,-87.3,-11.5,79.898824,6.941172,1725,-93,-16.3,,,,,8,2
1,20339,370,00:48.0,1,5206814,5308437,6248962,-99,-16.5,79.886123,7.001352,1725,-98,-15,-99,-16.5,-99,-17.5,5,9
3,25084,117,01:26.0,3,6421504,,,-94,-14,79.879747,6.851541,1725,-101,-14,,,,,13,2
0,23223,249,01:06.0,0,5776385,,,-107.6,-14.7,79.86538,7.569713,1725,-110.7,-18.2,,,,,8.8,16.8
0,23223,249,01:18.0,0,6053890,5776384,,-117,-20,79.875357,7.582935,1725,-114,-18.5,-116,-20,,,,40
1,20382,425,00:01.0,1,5217794,,,-100.9,-13.8,80.817201,9.261918,1725,-106.9,-17.8,,,,,11,16.8
0,26389,34,00:08.0,0,6927872,,,-108.8,-17,80.472186,7.460856,1725,-111,-19.3,,,,,6.3,43
3,20774,54,00:18.0,3,5316354,,,-105.3,-14.8,80.042675,9.676205,1725,-108.1,-16.6,,,,,10.3,7.2
3,20774,54,01:20.0,3,5316354,,,-101.8,-13.4,80.040729,9.676375,1725,-108.2,-18.7,,,,,11,7.3
40,21955,436,00:53.0,40,5492011,5604648,,-115.3,-15.8,80.390129,8.364936,3650,-116,-17.2,-118.3,-18.8,,,,26
12,20649,131,01:52.0,12,6576128,,,-103,-12.9,80.134986,7.269116,1725,-110.3,-17.8,,,,,8,30.3
21,20086,291,00:25.0,21,5123330,5123350,,-86,-12.3,79.850759,6.90852,1725,-91,-15.5,-91.5,-16,,,,2
2,20086,71,00:55.0,2,5142016,,,-89,-9.3,79.849337,6.908266,1725,-95.7,-14.5,,,,,6,0
2,20086,71,00:25.0,2,6382083,,,-93.3,-11.1,79.849661,6.907454,1725,-100,-16.8,,,,,6,1.3
1,23156,89,01:43.0,1,5145088,5158400,,-102,-15.5,79.961649,6.919577,1725,-102,-15,-106.5,-18.5,,,,14
2,24323,250,00:44.0,2,6226688,,,-89.5,-13.5,79.894351,7.00501,1725,-96,-19.5,,,,,11,4
3,20453,13,00:37.0,3,5279233,6737152,,-106,-16.5,79.873837,6.934819,1725,-106,-12.5,-113,-20,,,10,5
0,20126,193,00:11.0,0,5509377,,,-75,-11,79.843876,6.935419,1725,-82,-12.5,,,,,10,1
0,20126,193,00:22.0,0,5134338,6348290,,-99,-13.5,79.845011,6.935678,1725,-102,-15.5,-107,-20,,,6,0
0,20126,193,00:48.0,0,5134338,5152258,,-95,-10.5,79.8442,6.936266,1725,-101,-17.5,-103,-20,,,9,0
0,23457,324,01:01.0,0,6004993,6061568,6032386,-100,-12.5,81.045048,8.164712,1725,-109,-20,-110,-20,-110,-20,6,43
1,21148,194,00:00.0,1,6675712,5883412,,-112,-14.8,80.343883,7.44491,1725,-114,-17,-117,-19,,,,22.5
1,21148,194,00:27.0,1,6675712,5883412,,-110,-16,80.343865,7.449209,1725,-110,-17,-115,-20,,,9,23
0,22627,246,00:50.0,0,5792513,,,-95,-11.3,81.185111,7.923996,1725,-101.7,-16.8,,,,,7,6.3
31,20351,397,00:01.0,31,5209867,,,-75.2,-12.7,79.855366,7.198863,1725,-77.8,-15,,,,,10,5.5
0,23550,52,01:18.0,0,5328405,6249994,,-107,-16,80.570752,7.749917,1725,-107,-16,-110,-18.5,,,6,29
2,21700,421,01:09.0,2,6390784,,,-98,-13,79.905219,8.981999,1725,-100,-15.5,,,,,8,9
90,21136,379,01:28.0,90,6576210,,,-104.6,-12.2,80.122707,7.24861,525,-111,-18.7,,,,,8,15.4
0,24047,192,01:12.0,0,5208578,6156034,5536768,-104,-16.5,80.041557,7.166481,1725,-106,-17,-107,-15.5,-110,-19,10,16
3,22224,313,01:10.0,3,6392321,5689344,,-110.2,-17.3,80.081586,9.764548,1725,-109.4,-16.6,-113.6,-19.4,,,6,20
21,20834,300,00:30.0,21,5333506,5333505,,-111.7,-14.7,79.830158,7.395016,1725,-117.3,-20,-120,-20,,,,
2,20815,99,00:00.0,2,5328671,,,-99.4,-13.4,80.656742,7.856888,1725,-100.8,-14.9,,,,,8,7
82,20070,147,00:26.0,82,5138768,5280592,4294967295,-99,-11,79.845892,6.933128,525,-108,-15,-108,-20,-109,-20,10,9
1,23157,109,00:55.0,1,6648833,5559043,6029058,-111,-17,80.940874,8.051062,1725,-118,-20,-124,-20,-125,-20,9,16
2,20815,99,01:45.0,2,5328671,6180097,,-102.5,-14.3,80.653413,7.855898,1725,-104.2,-15.8,-108.5,-19.3,,,,
1,20153,79,00:24.0,1,6046977,,,-98,-12,79.998416,9.716724,1725,-103,-16.5,,,,,,5
0,23878,297,01:55.0,0,5335810,5570817,6112800,-100,-13,81.190406,8.59747,1725,-100,-15.5,-101,-18,-105,-18,9,14
21,20297,66,00:49.0,21,5196033,5196043,,-74,-13.5,79.890464,7.1758,1725,-79,-13.5,-80,-20,,,9,2
2,24027,443,00:55.0,2,6002432,5820427,,-94,-20,81.680234,7.732297,1725,-99,-20,-109,-20,,,3,8
1,22532,328,01:36.0,1,5768194,5888288,,-89,-13,79.96759,7.118612,1725,-103,-20,-103,-20,,,12,3
2,24183,41,00:56.0,2,6190849,,,-80.2,-13.5,80.013921,9.665671,1725,-85.2,-17.8,,,,,10,1
1,20756,233,01:08.0,1,5313556,4294967295,4294967295,-100,-13.5,80.046264,9.716379,1725,-105,-14,-110,-20,-111,-20,,
0,25983,270,01:39.0,0,5875200,5875201,,-114.5,-14.8,80.591575,8.056062,1725,-117,-16.5,-117,-16.5,,,,12
0,25375,360,01:51.0,0,5289216,,,-110.3,-15.2,79.907798,7.015601,1725,-113,-18.5,,,,,,
2,20773,85,01:12.0,2,5211393,,,-97,-12.8,80.037388,9.653819,1725,-103.6,-18.6,,,,,8.5,6.5
3,24549,382,00:21.0,3,6284546,6143744,,-97,-12.8,79.842838,7.233148,1725,-98,-13.8,-101,-16,,,6,3.5
1,21627,427,00:47.0,1,6925825,,,-105.1,-15.1,80.140952,7.174587,1725,-109.5,-16.9,,,,,7.8,19.6
0,26389,34,01:11.0,0,6927872,5899274,,-109,-15,80.483999,7.460579,1725,-115,-19,-117,-20,,,8,48
0,20180,309,01:21.0,0,5886742,5886732,,-102,-16,79.865969,6.856781,1725,-105,-18,-107,-18,,,12,6
21,23649,128,00:12.0,21,4294967295,6040833,,-119,-13,80.523052,7.422553,1725,-122,-20,-122,-20,,,8,115
2,23694,223,01:21.0,2,6065686,,,-91.2,-12.8,79.965465,7.003122,1725,-92,-13.8,,,,,8.3,5.8
0,22224,65,01:00.0,0,5311233,5317120,5311234,-109,-16,80.092259,9.7676,1725,-114,-20,-114,-20,-115,-20,9,19
0,22224,65,00:05.0,0,5690646,5311234,5311233,-105,-17.5,80.088244,9.753502,1725,-109,-20,-111,-20,-111,-20,10,19
2,20054,329,01:22.0,2,6181397,5174292,6253087,-93,-15,79.876964,6.882956,1725,-94,-16,-97,-18,-98,-19,4,8
1,25220,182,01:15.0,1,5325824,,,-97,-13,80.041594,7.486152,1725,-102,-16.5,,,,,8,15
1,27095,205,01:45.0,1,6940674,5564172,,-102,-10.5,79.826348,8.040405,1725,-110,-17,-111,-19.5,,,11,3
0,23905,252,01:21.0,0,5231372,,,-80,-16,81.711463,7.713696,1725,-79,-15.5,,,,,9,3
2,25644,321,01:48.0,2,5211392,5211394,6190593,-100,-17,80.028236,9.656305,1725,-101,-16.5,-101,-16.5,-105,-17.5,9,6
1,21955,418,00:01.0,1,5604620,,,-112.5,-14.8,80.372975,8.362515,1725,-116.5,-17.9,,,,,8.5,24.7
2,25486,368,01:08.0,2,6524416,,,-95,-13,80.51453,8.050786,1725,-98,-17,,,,,,22
0,20536,60,00:36.0,0,4294967295,5257217,,-71,-11.5,79.845946,6.93548,1725,-74,-18.5,-78,-17,,,11,0
0,26456,235,00:07.0,0,6772737,5563649,5563648,-115,-17.5,79.920273,7.347726,1725,-116,-18,-116,-18,-117,-19.5,4,13
1,21627,427,00:30.0,1,6925825,5536514,,-106.5,-17,80.138108,7.173887,1725,-106.5,-17.8,-111,-19.3,,,8,12
81,27362,15,00:32.0,81,5318738,5998684,,-110,-14.5,80.001616,9.696218,525,-112,-17,-117,-20,,,6,16
2,20855,156,01:10.0,2,6823168,,,-97,-15.5,80.480817,8.777704,1725,-104,-20,,,,,5,7
2,26389,33,01:44.0,2,6755584,,,-108.8,-16.1,80.452082,7.46351,1725,-111.6,-18.4,,,,,6.5,9.8
3,20774,54,01:05.0,3,5316354,,,-102,-13.2,80.040324,9.676289,1725,-109,-19.5,,,,,8,7
83,20774,12,01:13.0,83,5318224,,,-100,-14.3,80.04266,9.673816,525,-106.3,-16,,,,,9,3
3,20774,54,00:33.0,3,5316354,,,-100.5,-15.3,80.041813,9.67664,1725,-105.5,-18.3,,,,,12,8
1,20610,5,00:35.0,1,5276162,5181440,5200148,-97,-12.5,79.863625,6.862633,1725,-101,-15,-102,-17,-103,-17,9,3
0,24461,51,00:36.0,0,5207840,6308096,,-101,-13.8,80.094804,7.140813,1725,-104.5,-16,-107.5,-19,,,4,1.5
0,24461,51,01:07.0,0,6262017,5207840,6262018,-92.7,-13.8,80.09461,7.14106,1725,-94.3,-16.3,-95.7,-16,-96.7,-17.7,8,0.5
1,20608,289,00:22.0,1,6469889,6469888,5139478,-85,-13.5,79.869098,6.83483,1725,-85,-14,-89,-16,-92,-20,,6
2,20086,71,00:21.0,2,6126592,6382083,,-88,-10.5,79.849691,6.907649,1725,-96,-16.5,-97,-19.5,,,,1
2,20086,71,00:01.0,2,6126592,6382083,,-89,-11,79.849691,6.907649,1725,-96,-17,-98,-20,,,,0
1,20574,376,00:22.0,1,6883872,,,-88.6,-12.8,79.921925,6.849666,1725,-94.1,-16.3,,,,,8.3,5.8
3,20453,13,00:41.0,3,6294292,5249025,5250050,-107,-18,79.875003,6.933896,1725,-108,-16,-108,-16.5,-109,-15,6,6
0,20126,193,00:42.0,0,5509632,5509377,5152258,-108,-12.5,79.843955,6.93609,1725,-114,-17,-114,-16,-114,-18,8,0
2,21664,413,01:04.0,2,6035971,,,-108.7,-14.8,79.922468,7.593302,1725,-113,-17.9,,,,,8.3,23
2,21664,413,00:59.0,2,5564675,,,-109,-13,79.917075,7.595838,1725,-121,-20,,,,,6,25
31,20351,397,00:21.0,31,5209867,,,-81.6,-13.7,79.855483,7.199111,1725,-84.7,-15.2,,,,,8.6,5.6
3,24549,382,01:29.0,3,6143744,,,-98,-12,79.84348,7.232983,1725,-106,-17.3,,,,,,3
20,21136,8,01:13.0,20,6576128,,,-96,-13.5,80.132789,7.249358,1725,-101,-17,,,,,,24
0,20065,241,00:31.0,0,5136641,5202178,,-82,-10.5,79.860916,6.883594,1725,-87,-16.5,-88,-16.5,,,12,4
0,20685,312,00:31.0,0,6290434,,,-77,-8.5,79.839148,7.21242,1725,-81,-13,,,,,,
1,24183,40,01:56.0,1,6564609,6564610,6190848,-90,-13.5,80.014122,9.665357,1725,-94,-17,-94,-15.5,-98,-20,6,0
2,24183,41,01:25.0,2,6564610,6190849,,-90,-14.7,80.013378,9.665602,1725,-93.7,-18.7,-94.3,-19.5,,,6,2
0,22722,372,01:13.0,0,6594305,6059522,5911296,-115,-17.5,79.885196,7.447119,1725,-116,-20,-117,-20,-117,-20,8,26
